postcode,bn_division,bn_district,bn_thana,bn_suboffice,bn_postcode,en_division,en_district,en_thana,en_suboffice,en_postcode
1236,ঢাকা,ঢাকা,যাত্রাবাড়ী,দনিয়া,১২৩৬,Dhaka,Dhaka,Jatrabari,Dhania TSO,1236
1310,ঢাকা,ঢাকা,কেরানীগঞ্জ,কেরানীগঞ্জ,১৩১০,Dhaka,Dhaka,Keraniganj,Keraniganj,1310
1311,ঢাকা,ঢাকা,কেরানীগঞ্জ,ঢাকা পাট কল,১৩১১,Dhaka,Dhaka,Keraniganj,Dhaka Jute Mills,1311
1312,ঢাকা,ঢাকা,কেরানীগঞ্জ,আটি,১৩১২,Dhaka,Dhaka,Keraniganj,Ati,1312
1313,ঢাকা,ঢাকা,কেরানীগঞ্জ,কালাটিয়া,১৩১৩,Dhaka,Dhaka,Keraniganj,Kalatia,1313
1320,ঢাকা,ঢাকা,নবাবগঞ্জ,নবাবগঞ্জ,১৩২০,Dhaka,Dhaka,Nawabganj,Nawabganj,1320
1321,ঢাকা,ঢাকা,নবাবগঞ্জ,হাসনাবাদ,১৩২১,Dhaka,Dhaka,Nawabganj,Hasnabad,1321
1322,ঢাকা,ঢাকা,নবাবগঞ্জ,দাউদপুর,১৩২২,Dhaka,Dhaka,Nawabganj,Daudpur,1322
1323,ঢাকা,ঢাকা,নবাবগঞ্জ,আগলা,১৩২৩,Dhaka,Dhaka,Nawabganj,Agla,1323
1324,ঢাকা,ঢাকা,নবাবগঞ্জ,খালপাড়,১৩২৪,Dhaka,Dhaka,Nawabganj,Khalpar,1324
1325,ঢাকা,ঢাকা,নবাবগঞ্জ,চুরাইন,১৩২৫,Dhaka,Dhaka,Nawabganj,Churain,1325
1330,ঢাকা,ঢাকা,জয়পাড়া,জয়পাড়া,১৩৩০,Dhaka,Dhaka,Joypara,Joypara,1330
1331,ঢাকা,ঢাকা,জয়পাড়া,পালামগঞ্জ,১৩৩১,Dhaka,Dhaka,Joypara,Palamganj,1331
1332,ঢাকা,ঢাকা,জয়পাড়া,নারিশা,১৩৩২,Dhaka,Dhaka,Joypara,Narisha,1332
1333,ঢাকা,মুন্সীগঞ্জ,লৌহজং,হারিদিয়া,১৩৩৩,Dhaka,Dhaka,Lohajong,Haridia,1333
1335,ঢাকা,মুন্সীগঞ্জ,লৌহজং,মেদিনী মণ্ডল,১৩৩৫,Dhaka,Dhaka,Lohajong,Madini Mandal,1335
1340,ঢাকা,ঢাকা,সাভার,সাভার,১৩৪০,Dhaka,Dhaka,Savar,Savar,1340
1341,ঢাকা,ঢাকা,সাভার,ডেইরি ফার্ম,১৩৪১,Dhaka,Dhaka,Savar,Dairy Farm,1341
1342,ঢাকা,ঢাকা,সাভার,জাহাঙ্গীরনগর বিশ্ববিদ্যালয়,১৩৪২,Dhaka,Dhaka,Savar,Jahangirnagar University,1342
1343,ঢাকা,ঢাকা,সাভার,সাভার পিএটিসি,১৩৪৩,Dhaka,Dhaka,Savar,Saver P.A.T.C,1343
1344,ঢাকা,ঢাকা,সাভার,সাভার সেনানিবাস,১৩৪৪,Dhaka,Dhaka,Savar,Savar Canttonment,1344
1345,ঢাকা,ঢাকা,সাভার,শিমুলিয়া,১৩৪৫,Dhaka,Dhaka,Savar,Shimulia,1345
1346,ঢাকা,ঢাকা,সাভার,কাশেম কটন মিলস,১৩৪৬,Dhaka,Dhaka,Savar,Kashem Cotton Mills,1346
1347,ঢাকা,ঢাকা,সাভার,রাজফুলবাড়ীয়া,১৩৪৭,Dhaka,Dhaka,Savar,Rajphulbaria,1347
1348,ঢাকা,ঢাকা,সাভার,আমিন বাজার,১৩৪৮,Dhaka,Dhaka,Savar,Amin Bazar,1348
1349,ঢাকা,ঢাকা,সাভার,ইপিজেড,১৩৪৯,Dhaka,Dhaka,Savar,EPZ,1349
1350,ঢাকা,ঢাকা,ধামরাই,ধামরাই,১৩৫০,Dhaka,Dhaka,Dhamrai,Dhamrai,1350
1351,ঢাকা,ঢাকা,ধামরাই,কমলপুর,১৩৫১,Dhaka,Dhaka,Dhamrai,Kamalpur,1351
1360,ঢাকা,ঢাকা,ডেমরা,ডেমরা,১৩৬০,Dhaka,Dhaka,Demra,Demra,1360
1361,ঢাকা,ঢাকা,ডেমরা,সারুলিয়া,১৩৬১,Dhaka,Dhaka,Demra,Sarulia,1361
1362,ঢাকা,ঢাকা,কদমতলী,মাতুয়াইল,১৩৬২,Dhaka,Dhaka,Demra,Matuail,1362
1400,ঢাকা,নারায়ণগঞ্জ,নারায়ণগঞ্জ সদর,নারায়ণগঞ্জ সদর,১৪০০,Dhaka,Narayanganj,Narayanganj Sadar,Narayanganj Sadar,1400
1410,ঢাকা,নারায়ণগঞ্জ,বন্দর,বন্দর,১৪১০,Dhaka,Narayanganj,Bandar,Bandar,1410
1411,ঢাকা,নারায়ণগঞ্জ,বন্দর,ডি.সি মিলস,১৪১১,Dhaka,Narayanganj,Bandar,D.C Mills,1411
1412,ঢাকা,নারায়ণগঞ্জ,বন্দর,নবীগঞ্জ,১৪১২,Dhaka,Narayanganj,Bandar,Nabiganj,1412
1413,ঢাকা,নারায়ণগঞ্জ,বন্দর,বিআইডিএস,১৪১৩,Dhaka,Narayanganj,Bandar,BIDS,1413
1414,ঢাকা,নারায়ণগঞ্জ,বন্দর,মদনগঞ্জ,১৪১৪,Dhaka,Narayanganj,Bandar,Madanganj,1414
1420,ঢাকা,নারায়ণগঞ্জ,ফতুল্লা,ফতুল্লা,১৪২০,Dhaka,Narayanganj,Fatullah,Fatullah,1420
1421,ঢাকা,নারায়ণগঞ্জ,ফতুল্লা,ফতুল্লা বাজার,১৪২১,Dhaka,Narayanganj,Fatullah,Fatulla Bazar,1421
1430,ঢাকা,নারায়ণগঞ্জ,সিদ্ধিরগঞ্জ,সিদ্ধিরগঞ্জ,১৪৩০,Dhaka,Narayanganj,Siddirganj,Siddhirganj,1430
1431,ঢাকা,নারায়ণগঞ্জ,সিদ্ধিরগঞ্জ,আদামজীনগর,১৪৩১,Dhaka,Narayanganj,Siddirganj,Adamjeenagar,1431
1432,ঢাকা,নারায়ণগঞ্জ,সিদ্ধিরগঞ্জ,LN মিলস,১৪৩২,Dhaka,Narayanganj,Siddirganj,LN Mills,1432
1440,ঢাকা,নারায়ণগঞ্জ,বাইদ্দের বাজার,বাইদ্দের বাজার,১৪৪০,Dhaka,Narayanganj,Baidder Bazar,Baidder Bazar,1440
1441,ঢাকা,নারায়ণগঞ্জ,বাইদ্দের বাজার,বারো নগর,১৪৪১,Dhaka,Narayanganj,Baidder Bazar,Bara Nagar,1441
1442,ঢাকা,নারায়ণগঞ্জ,বাইদ্দের বাজার,বারোদি,১৪৪২,Dhaka,Narayanganj,Baidder Bazar,Barodi,1442
1450,ঢাকা,নারায়ণগঞ্জ,আড়াইহাজার,আড়াইহাজার,১৪৫০,Dhaka,Narayanganj,Araihazar,Araihazar,1450
1451,ঢাকা,নারায়ণগঞ্জ,আড়াইহাজার,গোপালদি,১৪৫১,Dhaka,Narayanganj,Araihazar,Baidder Bazar,1451
1460,ঢাকা,নারায়ণগঞ্জ,রূপগঞ্জ,রূপগঞ্জ,১৪৬০,Dhaka,Narayanganj,Rupganj,Rupganj,1460
1461,ঢাকা,নারায়ণগঞ্জ,রূপগঞ্জ,কাঞ্চন,১৪৬১,Dhaka,Narayanganj,Rupganj,Kanchan,1461
1462,ঢাকা,নারায়ণগঞ্জ,রূপগঞ্জ,ভুলতা,১৪৬২,Dhaka,Narayanganj,Rupganj,Bhulta,1462
1463,ঢাকা,নারায়ণগঞ্জ,রূপগঞ্জ,নগরি,১৪৬৩,Dhaka,Narayanganj,Rupganj,Nagri,1463
1464,ঢাকা,নারায়ণগঞ্জ,রূপগঞ্জ,মুরাপাড়া,১৪৬৪,Dhaka,Narayanganj,Rupganj,Murapara,1464
1500,ঢাকা,মুন্সীগঞ্জ,মুন্সীগঞ্জ সদর,মুন্সীগঞ্জ সদর,১৫০০,Dhaka,Munshiganj,Munshiganj Sadar,Munshiganj Sadar,1500
1501,ঢাকা,মুন্সীগঞ্জ,মুন্সীগঞ্জ সদর,রিকাবিবাজার,১৫০১,Dhaka,Munshiganj,Munshiganj Sadar,Rikabibazar,1501
1502,ঢাকা,মুন্সীগঞ্জ,মুন্সীগঞ্জ সদর,মিরকাদিম,১৫০২,Dhaka,Munshiganj,Munshiganj Sadar,Mirkadim,1502
1503,ঢাকা,মুন্সীগঞ্জ,মুন্সীগঞ্জ সদর,কাঠাখালি,১৫০৩,Dhaka,Munshiganj,Munshiganj Sadar,Kathakhali,1503
1510,ঢাকা,মুন্সীগঞ্জ,গজারিয়া,গজারিয়া,১৫১০,Dhaka,Munshiganj,Gajaria,Gajaria,1510
1511,ঢাকা,মুন্সীগঞ্জ,গজারিয়া,হোসেন্দি,১৫১১,Dhaka,Munshiganj,Gajaria,Hossendi,1511
1512,ঢাকা,মুন্সীগঞ্জ,গজারিয়া,রসুলপুর,১৫১২,Dhaka,Munshiganj,Gajaria,Gouragonj,1512
1520,ঢাকা,মুন্সীগঞ্জ,টাংগিবাড়ি,টাংগিবাড়ি,১৫২০,Dhaka,Munshiganj,Tangibari,Tangibari,1520
1521,ঢাকা,মুন্সীগঞ্জ,টাংগিবাড়ি,বেটকারহাট,১৫২১,Dhaka,Munshiganj,Tangibari,Betkahat,1521
1522,ঢাকা,মুন্সীগঞ্জ,টাংগিবাড়ি,বালিগাও,১৫২২,Dhaka,Munshiganj,Tangibari,Baligao,1522
1523,ঢাকা,মুন্সীগঞ্জ,টাংগিবাড়ি,বিজরাজুগিনি,১৫২৩,Dhaka,Munshiganj,Tangibari,Bajrajugini,1523
1524,ঢাকা,মুন্সীগঞ্জ,টাংগিবাড়ি,হাসাইল,১৫২৪,Dhaka,Munshiganj,Tangibari,Hasail,1524
1525,ঢাকা,মুন্সীগঞ্জ,টাংগিবাড়ি,দিঘিরপাড়,১৫২৫,Dhaka,Munshiganj,Tangibari,Dighirpar,1525
1526,ঢাকা,মুন্সীগঞ্জ,টাংগিবাড়ি,পুরা EDSO,১৫২৬,Dhaka,Munshiganj,Tangibari,Pura EDSO,1526
1527,ঢাকা,মুন্সীগঞ্জ,টাংগিবাড়ি,পুরা,১৫২৭,Dhaka,Munshiganj,Tangibari,Pura,1527
1530,ঢাকা,মুন্সীগঞ্জ,লৌহজং,লৌহজং,১৫৩০,Dhaka,Munshiganj,Lohajong,Lohajang,1530
1531,ঢাকা,মুন্সীগঞ্জ,লৌহজং,করহাতি,১৫৩১,Dhaka,Munshiganj,Lohajong,Korhati,1531
1532,ঢাকা,মুন্সীগঞ্জ,লৌহজং,হলদিয়া তাই,১৫৩২,Dhaka,Munshiganj,Lohajong,Haldia SO,1532
1533,ঢাকা,মুন্সীগঞ্জ,লৌহজং,হারিদিয়া DESO,১৫৩৩,Dhaka,Munshiganj,Lohajong,Haridia DESO,1533
1534,ঢাকা,মুন্সীগঞ্জ,লৌহজং,গৌড়গঞ্জ,১৫৩৪,Dhaka,Munshiganj,Lohajong,Gouragonj,1534
1540,ঢাকা,মুন্সীগঞ্জ,সিরাজদিখান,সিরাজদিখান,১৫৪০,Dhaka,Munshiganj,Sirajdikhan,Sirajdikhan,1540
1541,ঢাকা,মুন্সীগঞ্জ,সিরাজদিখান,কোলা,১৫৪১,Dhaka,Munshiganj,Sirajdikhan,Kola,1541
1542,ঢাকা,মুন্সীগঞ্জ,সিরাজদিখান,ইছাপুর,১৫৪২,Dhaka,Munshiganj,Sirajdikhan,Ichapur,1542
1543,ঢাকা,মুন্সীগঞ্জ,সিরাজদিখান,মালখানগর,১৫৪৩,Dhaka,Munshiganj,Sirajdikhan,Malkha Nagar,1543
1544,ঢাকা,মুন্সীগঞ্জ,সিরাজদিখান,শেখের নগর,১৫৪৪,Dhaka,Munshiganj,Sirajdikhan,Shekher Nagar,1544
1550,ঢাকা,মুন্সীগঞ্জ,শ্রীনগর,শ্রীনগর,১৫৫০,Dhaka,Munshiganj,Sreenagar,Sreenagar,1550
1551,ঢাকা,মুন্সীগঞ্জ,শ্রীনগর,বারিখাল,১৫৫১,Dhaka,Munshiganj,Sreenagar,Rarikhal,1551
1552,ঢাকা,মুন্সীগঞ্জ,শ্রীনগর,মাজপাড়া,১৫৫২,Dhaka,Munshiganj,Sreenagar,Maijpara,1552
1553,ঢাকা,মুন্সীগঞ্জ,শ্রীনগর,হাশারা,১৫৫৩,Dhaka,Munshiganj,Sreenagar,Hashara,1553
1554,ঢাকা,মুন্সীগঞ্জ,শ্রীনগর,কলাপাড়া,১৫৫৪,Dhaka,Munshiganj,Sreenagar,Kolapara,1554
1555,ঢাকা,মুন্সীগঞ্জ,শ্রীনগর,কুমারভগ,১৫৫৫,Dhaka,Munshiganj,Sreenagar,Kumarbhog,1555
1556,ঢাকা,মুন্সীগঞ্জ,শ্রীনগর,ভাগ্যকুল তাই,১৫৫৬,Dhaka,Munshiganj,Sreenagar,Vaggyakul SO,1556
1557,ঢাকা,মুন্সীগঞ্জ,শ্রীনগর,বাঘড়া,১৫৫৭,Dhaka,Munshiganj,Sreenagar,Baghra,1557
1558,ঢাকা,মুন্সীগঞ্জ,শ্রীনগর,ভাগ্যকুল,১৫৫৮,Dhaka,Munshiganj,Sreenagar,Bhaggyakul,1558
1600,ঢাকা,নরসিংদী,নরসিংদী সদর,নরসিংদী সদর,১৬০০,Dhaka,Narsingdi,Narsingdi Sadar,Narsingdi Sadar,1600
1601,ঢাকা,নরসিংদী,নরসিংদী সদর,UMC জুট মিলস,১৬০১,Dhaka,Narsingdi,Narsingdi Sadar,UMC Jute Mills,1601
1602,ঢাকা,নরসিংদী,নরসিংদী সদর,নরসিংদী কলেজ,১৬০২,Dhaka,Narsingdi,Narsingdi Sadar,Narsingdi College,1602
1603,ঢাকা,নরসিংদী,নরসিংদী সদর,পাঁচদোনা,১৬০৩,Dhaka,Narsingdi,Narsingdi Sadar,Panchdona,1603
1604,ঢাকা,নরসিংদী,নরসিংদী সদর,মাধবদী,১৬০৪,Dhaka,Narsingdi,Narsingdi Sadar,Madhabdi,1604
1605,ঢাকা,নরসিংদী,নরসিংদী সদর,করিমপুর,১৬০৫,Dhaka,Narsingdi,Narsingdi Sadar,Karimpur,1605
1610,ঢাকা,নরসিংদী,পলাশ,পলাশ,১৬১০,Dhaka,Narsingdi,Palash,Palash,1610
1611,ঢাকা,নরসিংদী,পলাশ,ঘোড়াশাল ইউরিয়া ফ্যাক্টুরি,১৬১১,Dhaka,Narsingdi,Palash,Sarkarkhana,1611
1612,ঢাকা,নরসিংদী,পলাশ,চরসিন্ধুর,১৬১২,Dhaka,Narsingdi,Palash,Char Sindhur,1612
1613,ঢাকা,নরসিংদী,পলাশ,ঘোড়াশাল,১৬১৩,Dhaka,Narsingdi,Palash,Ghorashal,1613
1620,ঢাকা,নরসিংদী,শিবপুর,শিবপুর,১৬২০,Dhaka,Narsingdi,Shibpur,Shibpur,1620
1630,ঢাকা,নরসিংদী,রায়পুর,রায়পুর,১৬৩০,Dhaka,Narsingdi,Raypur,Raipur,1630
1631,ঢাকা,নরসিংদী,রায়পুর,বাজার হাসনাবাদ,১৬৩১,Dhaka,Narsingdi,Raypur,Bazar Hasnabad,1631
1632,ঢাকা,নরসিংদী,রায়পুর,রাধাগঞ্জ বাজার,১৬৩২,Dhaka,Narsingdi,Raypur,Radhaganj bazar,1632
1640,ঢাকা,নরসিংদী,বেলাব,বেলাব,১৬৪০,Dhaka,Narsingdi,Belabo,Belabo,1640
1650,ঢাকা,নরসিংদী,মনোহরদি,মনোহরদি,১৬৫০,Dhaka,Narsingdi,Monohordi,Monohordi,1650
1651,ঢাকা,নরসিংদী,মনোহরদি,হাতিরদিয়া,১৬৫১,Dhaka,Narsingdi,Monohordi,Hatirdia,1651
1652,ঢাকা,নরসিংদী,মনোহরদি,কাটাবাড়িয়া,১৬৫২,Dhaka,Narsingdi,Monohordi,Katabaria,1652
1700,ঢাকা,গাজীপুর,গাজীপুর সদর,গাজীপুর সদর,১৭০০,Dhaka,Gazipur,Gazipur Sadar,Gazipur Sadar,1700
1701,ঢাকা,গাজীপুর,গাজীপুর সদর,B.R.R,১৭০১,Dhaka,Gazipur,Gazipur Sadar,B.R.R,1701
1702,ঢাকা,গাজীপুর,গাজীপুর সদর,চান্দনা,১৭০২,Dhaka,Gazipur,Gazipur Sadar,Chandna,1702
1703,ঢাকা,গাজীপুর,গাজীপুর সদর,B.O.F,১৭০৩,Dhaka,Gazipur,Gazipur Sadar,B.O.F,1703
1704,ঢাকা,গাজীপুর,গাজীপুর সদর,জাতীয় বিশ্ববিদ্যালয়,১৭০৪,Dhaka,Gazipur,Gazipur Sadar,National University,1704
1710,ঢাকা,গাজীপুর,মন্নুনগর,মন্নুনগর,১৭১০,Dhaka,Gazipur,Monnunagar,Monnunagar,1710
1711,ঢাকা,গাজীপুর,মন্নুনগর,নিশাত নগর,১৭১১,Dhaka,Gazipur,Monnunagar,Nishat Nagar,1711
1712,ঢাকা,গাজীপুর,মন্নুনগর,এরশাদ নগর,১৭১২,Dhaka,Gazipur,Monnunagar,Ershad Nagar,1712
1720,ঢাকা,গাজীপুর,কালীগঞ্জ,কালীগঞ্জ,১৭২০,Dhaka,Gazipur,Kaliganj,Kaliganj,1720
1721,ঢাকা,গাজীপুর,কালীগঞ্জ,পুবাইল,১৭২১,Dhaka,Gazipur,Kaliganj,Pubail,1721
1722,ঢাকা,গাজীপুর,কালীগঞ্জ,সান্তানপাড়া,১৭২২,Dhaka,Gazipur,Kaliganj,Santanpara,1722
1723,ঢাকা,গাজীপুর,কালীগঞ্জ,ভাওয়াল জামালপুর,১৭২৩,Dhaka,Gazipur,Kaliganj,Vaoal Jamalpur,1723
1730,ঢাকা,গাজীপুর,কাপাসিয়া,কাপাসিয়া,১৭৩০,Dhaka,Gazipur,Kapashia,kapashia,1730
1740,ঢাকা,গাজীপুর,শ্রীপুর,শ্রীপুর,১৭৪০,Dhaka,Gazipur,Sreepur,Tengra,1740
1741,ঢাকা,গাজীপুর,শ্রীপুর,রাজেন্দ্রপুর,১৭৪১,Dhaka,Gazipur,Sreepur,Rajendrapur,1741
1742,ঢাকা,গাজীপুর,শ্রীপুর,রাজেন্দ্রপুর সেনানিবাস,১৭৪২,Dhaka,Gazipur,Sreepur,Rajendrapur Cantonment,1742
1743,ঢাকা,গাজীপুর,শ্রীপুর,বারমি,১৭৪৩,Dhaka,Gazipur,Sreepur,Barmi,1743
1744,ঢাকা,গাজীপুর,শ্রীপুর,সাতখামার,১৭৪৪,Dhaka,Gazipur,Sreepur,Satkhamair,1744
1745,ঢাকা,গাজীপুর,শ্রীপুর,কাওরাইদ,১৭৪৫,Dhaka,Gazipur,Sreepur,Kawraid,1745
1747,ঢাকা,গাজীপুর,শ্রীপুর,বাশামুর,১৭৪৭,Dhaka,Gazipur,Sreepur,Bashamur,1747
1748,ঢাকা,গাজীপুর,শ্রীপুর,বউবি,১৭৪৮,Dhaka,Gazipur,Sreepur,Boubi,1748
1750,ঢাকা,গাজীপুর,কালিয়াকৈর,কালিয়াকৈর,১৭৫০,Dhaka,Gazipur,Kaliakaar,Kaliakaar,1750
1751,ঢাকা,গাজীপুর,কালিয়াকৈর,সফিপুর,১৭৫১,Dhaka,Gazipur,Kaliakaar,Safipur,1751
1800,ঢাকা,মানিকগঞ্জ,মানিকগঞ্জ সদর,মানিকগঞ্জ সদর,১৮০০,Dhaka,Manikganj,Manikganj Sadar,Manikganj Sadar,1800
1801,ঢাকা,মানিকগঞ্জ,মানিকগঞ্জ সদর,মানিকগঞ্জ বাজার,১৮০১,Dhaka,Manikganj,Manikganj Sadar,Manikganj Bazar,1801
1802,ঢাকা,মানিকগঞ্জ,মানিকগঞ্জ সদর,গড়পাড়া,১৮০২,Dhaka,Manikganj,Manikganj Sadar,Gorpara,1802
1803,ঢাকা,মানিকগঞ্জ,মানিকগঞ্জ সদর,মহাদেবপুর,১৮০৩,Dhaka,Manikganj,Manikganj Sadar,Mahadebpur,1803
1804,ঢাকা,মানিকগঞ্জ,মানিকগঞ্জ সদর,বরংগাইল,১৮০৪,Dhaka,Manikganj,Manikganj Sadar,Barangail,1804
1810,ঢাকা,মানিকগঞ্জ,সাটুরিয়া,সাটুরিয়া,১৮১০,Dhaka,Manikganj,Saturia,Saturia,1810
1811,ঢাকা,মানিকগঞ্জ,সাটুরিয়া,বালিয়াটি,১৮১১,Dhaka,Manikganj,Saturia,Baliati,1811
1820,ঢাকা,মানিকগঞ্জ,সিংগাইর,সিংগাইর,১৮২০,Dhaka,Manikganj,Singari,Singair,1820
1821,ঢাকা,মানিকগঞ্জ,সিংগাইর,বায়রা,১৮২১,Dhaka,Manikganj,Singari,Baira,1821
1822,ঢাকা,মানিকগঞ্জ,সিংগাইর,জয়মন্তব,১৮২২,Dhaka,Manikganj,Singari,joymantop,1822
1830,ঢাকা,মানিকগঞ্জ,বারহামগঞ্জ,বারহামগঞ্জ,১৮৩০,Dhaka,Manikganj,Barhamganj,Barhamganj,1830
1831,ঢাকা,মানিকগঞ্জ,লেছড়াগঞ্জ,ঝিটকা,১৮৩১,Dhaka,Manikganj,Lechhraganj,Jhitka,1831
1840,ঢাকা,মানিকগঞ্জ,ঘিওর,ঘিওর,১৮৪০,Dhaka,Manikganj,Ghior,Ghior,1840
1850,ঢাকা,মানিকগঞ্জ,শিবালয়,শিবালয়,১৮৫০,Dhaka,Manikganj,Shibloya,Shibaloy,1850
1851,ঢাকা,মানিকগঞ্জ,শিবালয়,আরিচা,১৮৫১,Dhaka,Manikganj,Shibloya,Aricha,1851
1852,ঢাকা,মানিকগঞ্জ,শিবালয়,তেওতা,১৮৫২,Dhaka,Manikganj,Shibloya,Tewta,1852
1853,ঢাকা,মানিকগঞ্জ,শিবালয়,উঠলি,১৮৫৩,Dhaka,Manikganj,Shibloya,Uthli,1853
1860,ঢাকা,মানিকগঞ্জ,দৌলতপুর,দৌলতপুর,১৮৬০,Dhaka,Manikganj,Rafayetpur,Doulatpur,1860
1900,ঢাকা,টাঙ্গাইল,টাঙ্গাইল সদর,টাঙ্গাইল সদর,১৯০০,Dhaka,Tangail,Tangail Sadar,Tangail Sadar,1900
1901,ঢাকা,টাঙ্গাইল,টাঙ্গাইল সদর,কাগমারি,১৯০১,Dhaka,Tangail,Tangail Sadar,Kagmari,1901
1902,ঢাকা,টাঙ্গাইল,টাঙ্গাইল সদর,সন্তোষ,১৯০২,Dhaka,Tangail,Tangail Sadar,Santosh,1902
1903,ঢাকা,টাঙ্গাইল,টাঙ্গাইল সদর,করোতিয়া,১৯০৩,Dhaka,Tangail,Tangail Sadar,Korotia,1903
1904,ঢাকা,টাঙ্গাইল,টাঙ্গাইল সদর,পুড়াবাড়ি,১৯০৪,Dhaka,Tangail,Tangail Sadar,Purabari,1904
1910,ঢাকা,টাঙ্গাইল,দেলদুয়ার,দেলদুয়ার,১৯১০,Dhaka,Tangail,Delduar,Delduar,1910
1911,ঢাকা,টাঙ্গাইল,দেলদুয়ার,জাঙ্গালিয়া,১৯১১,Dhaka,Tangail,Delduar,Jangalia,1911
1912,ঢাকা,টাঙ্গাইল,দেলদুয়ার,পাঠারাইল,১৯১২,Dhaka,Tangail,Delduar,Patharail,1912
1913,ঢাকা,টাঙ্গাইল,দেলদুয়ার,ইলাসিন,১৯১৩,Dhaka,Tangail,Delduar,Elasin,1913
1914,ঢাকা,টাঙ্গাইল,দেলদুয়ার,হিংগা নগর,১৯১৪,Dhaka,Tangail,Delduar,Hinga Nagar,1914
1915,ঢাকা,টাঙ্গাইল,দেলদুয়ার,লউহাটি,১৯১৫,Dhaka,Tangail,Delduar,Lowhati,1915
1920,ঢাকা,টাঙ্গাইল,বাসাইল,বাসাইল,১৯২০,Dhaka,Tangail,Basail,Basail,1920
1930,ঢাকা,টাঙ্গাইল,কাশকাওলিয়া,কাশকাওলিয়া,১৯৩০,Dhaka,Tangail,Kashkaolia,Kashkawlia,1930
1936,ঢাকা,টাঙ্গাইল,নাগরপুর,নাগরপুর,১৯৩৬,Dhaka,Tangail,Nagarpur,Nagarpur,1936
