postcode,bn_division,bn_district,bn_thana,bn_suboffice,bn_postcode,en_division,en_district,en_thana,en_suboffice,en_postcode
3126,সিলেট,সিলেট,বালাগঞ্জ,ওমরপুর,৩১২৬,Sylhet,Sylhet,Balaganj,Omarpur,3126
3127,সিলেট,সিলেট,বালাগঞ্জ,কাঁঠাল খাইর,৩১২৭,Sylhet,Sylhet,Balaganj,Kathal Khair,3127
3128,সিলেট,সিলেট,বালাগঞ্জ,গহরপুর,৩১২৮,Sylhet,Sylhet,Balaganj,Gaharpur,3128
3129,সিলেট,সিলেট,বালাগঞ্জ,নতুন বাজার,৩১২৯,Sylhet,Sylhet,Balaganj,Natun Bazar,3129
3130,সিলেট,সিলেট,বিশ্বনাথ,বিশ্বনাথ,৩১৩০,Sylhet,Sylhet,Bishwanath,Bishwanath,3130
3131,সিলেট,সিলেট,বিশ্বনাথ,দশঘর,৩১৩১,Sylhet,Sylhet,Bishwanath,Dashghar,3131
3132,সিলেট,সিলেট,বিশ্বনাথ,দৌলতপুর,৩১৩২,Sylhet,Sylhet,Bishwanath,Doulatpur,3132
3133,সিলেট,সিলেট,বিশ্বনাথ,দেওকলস,৩১৩৩,Sylhet,Sylhet,Bishwanath,Deokalas,3133
3134,সিলেট,সিলেট,বিশ্বনাথ,সিঙ্গার কাঞ্চ,৩১৩৪,Sylhet,Sylhet,Bishwanath,Singer kanch,3134
3140,সিলেট,সিলেট,কোম্পানীগঞ্জ,কোম্পানীগঞ্জ,৩১৪০,Sylhet,Sylhet,Kompanyganj,Companyganj,3140
3150,সিলেট,সিলেট,গোয়াইনহাট,গোয়াইনহাট,৩১৫০,Sylhet,Sylhet,Goainghat,Goainghat,3150
3151,সিলেট,সিলেট,গোয়াইনহাট,জাফলং,৩১৫১,Sylhet,Sylhet,Goainghat,Jaflong,3151
3152,সিলেট,সিলেট,গোয়াইনহাট,চিকনাগুলি,৩১৫২,Sylhet,Sylhet,Goainghat,Chiknagul,3152
3156,সিলেট,সিলেট,জৈন্তাপুর,জৈন্তাপুর,৩১৫৬,Sylhet,Sylhet,Jaintapur,Jaintapur,3156
3160,সিলেট,সিলেট,গোলাপগঞ্জ,গোলাপগঞ্জ,৩১৬০,Sylhet,Sylhet,Golapganj,Golapganj,3160
3161,সিলেট,সিলেট,গোলাপগঞ্জ,ঢাকা দক্ষিণ,৩১৬১,Sylhet,Sylhet,Golapganj,Dhaka Dakkshin,3161
3162,সিলেট,সিলেট,গোলাপগঞ্জ,দক্ষিণ ভাদাশরে,৩১৬২,Sylhet,Sylhet,Golapganj,Dakkhin Bhadashore,3162
3163,সিলেট,সিলেট,গোলাপগঞ্জ,রানাপিং,৩১৬৩,Sylhet,Sylhet,Golapganj,Ranaping,3163
3164,সিলেট,সিলেট,গোলাপগঞ্জ,বাণীগ্রাম,৩১৬৪,Sylhet,Sylhet,Golapganj,Banigram,3164
3165,সিলেট,সিলেট,গোলাপগঞ্জ,চন্দনপুর,৩১৬৫,Sylhet,Sylhet,Golapganj,Chandanpur,3165
3170,সিলেট,সিলেট,বিয়ানীবাজার,বিয়ানীবাজার,৩১৭০,Sylhet,Sylhet,Bianibazar,Bianibazar,3170
3171,সিলেট,সিলেট,বিয়ানীবাজার,জলঢুপ,৩১৭১,Sylhet,Sylhet,Bianibazar,jaldup,3171
3172,সিলেট,সিলেট,বিয়ানীবাজার,মাথিউরা,৩১৭২,Sylhet,Sylhet,Bianibazar,Mathiura,3172
3173,সিলেট,সিলেট,বিয়ানীবাজার,কুড়ার বাজার,৩১৭৩,Sylhet,Sylhet,Bianibazar,Kurar bazar,3173
3174,সিলেট,সিলেট,বিয়ানীবাজার,সালিয়া বাজার,৩১৭৪,Sylhet,Sylhet,Bianibazar,Salia bazar,3174
3175,সিলেট,সিলেট,বিয়ানীবাজার,চারখাই,৩১৭৫,Sylhet,Sylhet,Bianibazar,Churkai,3175
3180,সিলেট,সিলেট,কানাইঘাট,কানাইঘাট,৩১৮০,Sylhet,Sylhet,Kanaighat,Kanaighat,3180
3181,সিলেট,সিলেট,কানাইঘাট,চটুলবাজার,৩১৮১,Sylhet,Sylhet,Kanaighat,Chatulbazar,3181
3182,সিলেট,সিলেট,কানাইঘাট,মানিকগঞ্জ,৩১৮২,Sylhet,Sylhet,Kanaighat,Manikganj,3182
3183,সিলেট,সিলেট,কানাইঘাট,গাছবাড়ী,৩১৮৩,Sylhet,Sylhet,Kanaighat,Gachbari,3183
3190,সিলেট,সিলেট,জকিগঞ্জ,জকিগঞ্জ,৩১৯০,Sylhet,Sylhet,Jakiganj,Jakiganj,3190
3191,সিলেট,সিলেট,জকিগঞ্জ,ইছামতি,৩১৯১,Sylhet,Sylhet,Jakiganj,Ichhamati,3191
3200,সিলেট,মৌলভীবাজার,মৌলভীবাজার সদর,মৌলভীবাজার সদর,৩২০০,Sylhet,Moulvibazar,Moulvibazar Sadar,Moulvibazar Sadar,3200
3201,সিলেট,মৌলভীবাজার,মৌলভীবাজার সদর,বারাকাপান,৩২০১,Sylhet,Moulvibazar,Moulvibazar Sadar,Barakapan,3201
3202,সিলেট,মৌলভীবাজার,মৌলভীবাজার সদর,মনুমুখ,৩২০২,Sylhet,Moulvibazar,Moulvibazar Sadar,Monumukh,3202
3203,সিলেট,মৌলভীবাজার,মৌলভীবাজার সদর,আফরোজগঞ্জ,৩২০৩,Sylhet,Moulvibazar,Moulvibazar Sadar,Afrozganj,3203
3210,সিলেট,মৌলভীবাজার,শ্রীমঙ্গল,শ্রীমঙ্গল,৩২১০,Sylhet,Moulvibazar,Srimangal,Srimangal,3210
3211,সিলেট,মৌলভীবাজার,শ্রীমঙ্গল,নারায়ন ছড়া,৩২১১,Sylhet,Moulvibazar,Srimangal,Narain Chora,3211
3212,সিলেট,মৌলভীবাজার,শ্রীমঙ্গল,কালীঘাট,৩২১২,Sylhet,Moulvibazar,Srimangal,Kalighat,3212
3213,সিলেট,মৌলভীবাজার,শ্রীমঙ্গল,খেজুরীছড়া,৩২১৩,Sylhet,Moulvibazar,Srimangal,Khejurichhara,3213
3214,সিলেট,মৌলভীবাজার,শ্রীমঙ্গল,সাতগাঁও,৩২১৪,Sylhet,Moulvibazar,Srimangal,Satgaon,3214
3220,সিলেট,মৌলভীবাজার,কমলগঞ্জ,কমলগঞ্জ,৩২২০,Sylhet,Moulvibazar,Kamalganj,Kamalganj,3220
3221,সিলেট,মৌলভীবাজার,কমলগঞ্জ,কেরামত নগর,৩২২১,Sylhet,Moulvibazar,Kamalganj,Keramatnaga,3221
3222,সিলেট,মৌলভীবাজার,কমলগঞ্জ,পাত্রখোলা,৩২২২,Sylhet,Moulvibazar,Kamalganj,Patrakhola,3222
3223,সিলেট,মৌলভীবাজার,কমলগঞ্জ,শমসের নগর,৩২২৩,Sylhet,Moulvibazar,Kamalganj,Shamsher Nagar,3223
3224,সিলেট,মৌলভীবাজার,কমলগঞ্জ,মুন্সীবাজার,৩২২৪,Sylhet,Moulvibazar,Kamalganj,Munshibazar,3224
3230,সিলেট,মৌলভীবাজার,কুলাউড়া,কুলাউড়া,৩২৩০,Sylhet,Moulvibazar,Kulaura,Kulaura,3230
3231,সিলেট,মৌলভীবাজার,কুলাউড়া,টিলাগাও,৩২৩১,Sylhet,Moulvibazar,Kulaura,Tillagaon,3231
3232,সিলেট,মৌলভীবাজার,কুলাউড়া,লংলা,৩২৩২,Sylhet,Moulvibazar,Kulaura,Langla,3232
3233,সিলেট,মৌলভীবাজার,কুলাউড়া,পৃথিমপাশা,৩২৩৩,Sylhet,Moulvibazar,Kulaura,Prithimpasha,3233
3234,সিলেট,মৌলভীবাজার,কুলাউড়া,কাজলধারা,৩২৩৪,Sylhet,Moulvibazar,Kulaura,Kajaldhara,3234
3235,সিলেট,মৌলভীবাজার,কুলাউড়া,করিমপুর,৩২৩৫,Sylhet,Moulvibazar,Kulaura,Karimpur,3235
3237,সিলেট,মৌলভীবাজার,কুলাউড়া,বরমচাল,৩২৩৭,Sylhet,Moulvibazar,Kulaura,Baramchal,3237
3240,সিলেট,মৌলভীবাজার,রাজনগর,রাজনগর,৩২৪০,Sylhet,Moulvibazar,Rajnagar,Rajnagar,3240
3250,সিলেট,মৌলভীবাজার,বড়লেখা,বড়লেখা,৩২৫০,Sylhet,Moulvibazar,Baralekha,Baralekha,3250
3251,সিলেট,মৌলভীবাজার,বড়লেখা,জুড়ী,৩২৫১,Sylhet,Moulvibazar,Baralekha,Juri,3251
3252,সিলেট,মৌলভীবাজার,বড়লেখা,দক্ষিণবাগ,৩২৫২,Sylhet,Moulvibazar,Baralekha,Dhakkhinbag,3252
3253,সিলেট,মৌলভীবাজার,বড়লেখা,পূর্বাশাহাবাজপুর,৩২৫৩,Sylhet,Moulvibazar,Baralekha,Purbashahabajpur,3253
3300,সিলেট,হবিগঞ্জ,হবিগঞ্জ সদর,হবিগঞ্জ সদর,৩৩০০,Sylhet,Habiganj,Habiganj Sadar,Habiganj Sadar,3300
3301,সিলেট,হবিগঞ্জ,হবিগঞ্জ সদর,শায়েস্তাগঞ্জ,৩৩০১,Sylhet,Habiganj,Habiganj Sadar,Shaestaganj,3301
3302,সিলেট,হবিগঞ্জ,হবিগঞ্জ সদর,গোপায়া,৩৩০২,Sylhet,Habiganj,Habiganj Sadar,Gopaya,3302
3310,সিলেট,হবিগঞ্জ,বাহুবল,মানিকা বাজার,৩৩১০,Sylhet,Habiganj,Bahubal,Bahubal,3310
3320,সিলেট,হবিগঞ্জ,চুনারুঘাট,চুনারুঘাট,৩৩২০,Sylhet,Habiganj,Chunarughat,Chunarughat,3320
3321,সিলেট,হবিগঞ্জ,চুনারুঘাট,চাঁদপুরবাগান,৩৩২১,Sylhet,Habiganj,Chunarughat,Chandpurbagan,3321
3322,সিলেট,হবিগঞ্জ,চুনারুঘাট,নরপাটি,৩৩২২,Sylhet,Habiganj,Chunarughat,Narapati,3322
3330,সিলেট,হবিগঞ্জ,মাধবপুর,মাধবপুর,৩৩৩০,Sylhet,Habiganj,Madhabpur,Madhabpur,3330
3331,সিলেট,হবিগঞ্জ,মাধবপুর,ইটাখোলা,৩৩৩১,Sylhet,Habiganj,Madhabpur,Itakhola,3331
3332,সিলেট,হবিগঞ্জ,মাধবপুর,শাহজিবাজার,৩৩৩২,Sylhet,Habiganj,Madhabpur,Shahajibazar,3332
3333,সিলেট,হবিগঞ্জ,মাধবপুর,সাইহাম নগর,৩৩৩৩,Sylhet,Habiganj,Madhabpur,Saihamnagar,3333
3340,সিলেট,হবিগঞ্জ,কালাউক,কালাউক,৩৩৪০,Sylhet,Habiganj,Kalauk,Kalauk,3340
3341,সিলেট,হবিগঞ্জ,কালাউক,লাখাই,৩৩৪১,Sylhet,Habiganj,Kalauk,Lakhai,3341
3350,সিলেট,হবিগঞ্জ,বানিয়াচং,বানিয়াচং,৩৩৫০,Sylhet,Habiganj,Baniachang,Baniachang,3350
3351,সিলেট,হবিগঞ্জ,বানিয়াচং,যাত্রাপাশা,৩৩৫১,Sylhet,Habiganj,Baniachang,Jatrapasha,3351
3352,সিলেট,হবিগঞ্জ,বানিয়াচং,কাদিরগঞ্জ,৩৩৫২,Sylhet,Habiganj,Baniachang,Kadirganj,3352
3360,সিলেট,হবিগঞ্জ,আজমিরীগঞ্জ,আজমিরীগঞ্জ,৩৩৬০,Sylhet,Habiganj,Azmireeganj,Azmireeganj,3360
3370,সিলেট,হবিগঞ্জ,নবীগঞ্জ,নবীগঞ্জ,৩৩৭০,Sylhet,Habiganj,Nabiganj,Nabiganj,3370
3371,সিলেট,হবিগঞ্জ,নবীগঞ্জ,গোপলারবাজার,৩৩৭১,Sylhet,Habiganj,Nabiganj,Goplarbazar,3371
3372,সিলেট,হবিগঞ্জ,নবীগঞ্জ,গোলডুবা,৩৩৭২,Sylhet,Habiganj,Nabiganj,Golduba,3372
3373,সিলেট,হবিগঞ্জ,নবীগঞ্জ,দিগলবাক,৩৩৭৩,Sylhet,Habiganj,Nabiganj,Digalbak,3373
3374,সিলেট,হবিগঞ্জ,নবীগঞ্জ,ইনাতগঞ্জ,৩৩৭৪,Sylhet,Habiganj,Nabiganj,Inathganj,3374
3893,সিলেট,সুনামগঞ্জ,ছাতক,চৌরঙ্গী বাজার,৩৮৯৩,Sylhet,Noakhali,Chhatak,Chourangi Bazar,3893
